2008-07-27,1,4
2008-08-03,2,19
2008-08-10,3,29
2008-08-17,4,49
2008-08-24,5,84
2008-08-31,6,115
2008-09-07,7,148
2008-09-14,8,286
2008-09-21,9,412
2008-09-28,10,509
2008-10-05,11,583
2008-10-12,12,658
2008-10-19,13,734
2008-10-26,14,796
2008-11-02,15,862
2008-11-09,16,918
2008-11-16,17,968
2008-11-23,18,1015
2008-11-30,19,1066
2008-12-07,20,1119
2008-12-14,21,1177
2008-12-21,22,1224
2008-12-28,23,1289
2009-01-04,24,1371
2009-01-11,25,1444
2009-01-18,26,1515
2009-01-25,27,1603
2009-02-01,28,1705
2009-02-08,29,1817
2009-02-15,30,1889
2009-02-22,31,1996
2009-03-01,32,2119
2009-03-08,33,2210
2009-03-15,34,2294
2009-03-22,35,2431
2009-03-29,36,2569
2009-04-05,37,2669
2009-04-12,38,2791
2009-04-19,39,2917
2009-04-26,40,3037
2009-05-03,41,3201
2009-05-10,42,3349
2009-05-17,43,3529
2009-05-24,44,3677
2009-05-31,45,3835
2009-06-07,46,4014
2009-06-14,47,4202
2009-06-21,48,4364
2009-06-28,49,4514
2009-07-05,50,4700
2009-07-12,51,4879
2009-07-19,52,5081
2009-07-26,53,5296
2009-08-02,54,5489
2009-08-09,55,5700
2009-08-16,56,5931
2009-08-23,57,6177
2009-08-30,58,6404
2009-09-06,59,6625
2009-09-13,60,6855
2009-09-20,61,7092
2009-09-27,62,7302
2009-10-04,63,7528
2009-10-11,64,7775
2009-10-18,65,8011
2009-10-25,66,8256
2009-11-01,67,8520
2009-11-08,68,8826
2009-11-15,69,9120
2009-11-22,70,9426
2009-11-29,71,9697
2009-12-06,72,9981
2009-12-13,73,10274
2009-12-20,74,10500
2009-12-27,75,10740
2010-01-03,76,11019
2010-01-10,77,11371
2010-01-17,78,11739
2010-01-24,79,12127
2010-01-31,80,12493
2010-02-07,81,12884
2010-02-14,82,13252
2010-02-21,83,13606
2010-02-28,84,13988
2010-03-07,85,14325
2010-03-14,86,14663
2010-03-21,87,15015
2010-03-28,88,15367
2010-04-04,89,15702
2010-04-11,90,16078
2010-04-18,91,16482
2010-04-25,92,16857
2010-05-02,93,17219
2010-05-09,94,17619
2010-05-16,95,18036
2010-05-23,96,18466
2010-05-30,97,18922
2010-06-06,98,19353
2010-06-13,99,19806
2010-06-20,100,20221
2010-06-27,101,20600
2010-07-04,102,21064
2010-07-11,103,21571
2010-07-18,104,22030
2010-07-25,105,22513
2010-08-01,106,22999
2010-08-08,107,23486
2010-08-15,108,23964
2010-08-22,109,24506
2010-08-29,110,24962
2010-09-05,111,25536
2010-09-12,112,26058
2010-09-19,113,26607
2010-09-26,114,27130
2010-10-03,115,27675
2010-10-10,116,28272
2010-10-17,117,28929
2010-10-24,118,29573
2010-10-31,119,30152
2010-11-07,120,30765
2010-11-14,121,31367
2010-11-21,122,31997
2010-11-28,123,32652
2010-12-05,124,33352
2010-12-12,125,34045
2010-12-19,126,34610
2010-12-26,127,35144
2011-01-02,128,35806
2011-01-09,129,36588
2011-01-16,130,37427
2011-01-23,131,38265
2011-01-30,132,39147
2011-02-06,133,39988
2011-02-13,134,40803
2011-02-20,135,41689
2011-02-27,136,42634
2011-03-06,137,43581
2011-03-13,138,44497
2011-03-20,139,45500
2011-03-27,140,46403
2011-04-03,141,47308
2011-04-10,142,48173
2011-04-17,143,48986
2011-04-24,144,49860
