2008-08-01,1,3
2008-08-02,2,4
2008-08-03,3,5
2008-08-04,4,8
2008-08-05,5,11
2008-08-06,6,15
2008-08-07,7,16
2008-08-08,8,18
2008-08-09,9,19
2008-08-10,10,20
2008-08-11,11,25
2008-08-12,12,30
2008-08-13,13,34
2008-08-14,14,43
2008-08-15,15,48
2008-08-16,16,49
2008-08-17,17,52
2008-08-18,18,58
2008-08-19,19,64
2008-08-20,20,75
2008-08-21,21,80
2008-08-22,22,91
2008-08-23,23,97
2008-08-24,24,101
2008-08-25,25,107
2008-08-26,26,123
2008-08-27,27,131
2008-08-28,28,138
2008-08-29,29,147
2008-08-30,30,155
2008-08-31,31,159
2008-09-01,32,170
2008-09-02,33,181
2008-09-03,34,194
2008-09-04,35,201
2008-09-05,36,208
2008-09-06,37,211
2008-09-07,38,223
2008-09-08,39,234
2008-09-09,40,250
2008-09-10,41,263
2008-09-11,42,280
2008-09-12,43,289
2008-09-13,44,301
2008-09-14,45,312
2008-09-15,46,346
2008-09-16,47,396
2008-09-17,48,446
2008-09-18,49,499
2008-09-19,50,545
2008-09-20,51,559
2008-09-21,52,573
2008-09-22,53,613
2008-09-23,54,647
2008-09-24,55,679
2008-09-25,56,719
2008-09-26,57,755
2008-09-27,58,771
2008-09-28,59,796
2008-09-29,60,831
2008-09-30,61,874
2008-10-01,62,901
2008-10-02,63,934
2008-10-03,64,968
2008-10-04,65,974
2008-10-05,66,988
2008-10-06,67,1014
2008-10-07,68,1055
2008-10-08,69,1087
2008-10-09,70,1116
2008-10-10,71,1144
2008-10-11,72,1155
2008-10-12,73,1167
2008-10-13,74,1199
2008-10-14,75,1224
2008-10-15,76,1255
2008-10-16,77,1286
2008-10-17,78,1311
2008-10-18,79,1327
2008-10-19,80,1338
2008-10-20,81,1357
2008-10-21,82,1387
2008-10-22,83,1417
2008-10-23,84,1447
2008-10-24,85,1476
2008-10-25,86,1492
2008-10-26,87,1509
2008-10-27,88,1528
2008-10-28,89,1558
2008-10-29,90,1586
2008-10-30,91,1604
2008-10-31,92,1629
2008-11-01,93,1640
2008-11-02,94,1655
