2008-07-27,1,1
2008-08-03,2,2
2008-08-10,3,6
2008-08-17,4,9
2008-08-24,5,18
2008-08-31,6,20
2008-09-07,7,26
2008-09-14,8,49
2008-09-21,9,62
2008-09-28,10,80
2008-10-05,11,100
2008-10-12,12,113
2008-10-19,13,132
2008-10-26,14,156
2008-11-02,15,176
2008-11-09,16,198
2008-11-16,17,215
2008-11-23,18,244
2008-11-30,19,271
2008-12-07,20,302
2008-12-14,21,337
2008-12-21,22,352
2008-12-28,23,367
2009-01-04,24,396
2009-01-11,25,417
2009-01-18,26,441
2009-01-25,27,492
2009-02-01,28,516
2009-02-08,29,539
2009-02-15,30,610
2009-02-22,31,680
2009-03-01,32,731
2009-03-08,33,792
2009-03-15,34,851
2009-03-22,35,914
2009-03-29,36,990
2009-04-05,37,1065
2009-04-12,38,1134
2009-04-19,39,1204
2009-04-26,40,1289
2009-05-03,41,1400
2009-05-10,42,1490
2009-05-17,43,1592
2009-05-24,44,1695
2009-05-31,45,1776
2009-06-07,46,1885
2009-06-14,47,1984
2009-06-21,48,2099
2009-06-28,49,2215
2009-07-05,50,2352
2009-07-12,51,2461
2009-07-19,52,2586
2009-07-26,53,2724
2009-08-02,54,2847
2009-08-09,55,2972
2009-08-16,56,3121
2009-08-23,57,3260
2009-08-30,58,3395
2009-09-06,59,3516
2009-09-13,60,3658
2009-09-20,61,3809
2009-09-27,62,3969
2009-10-04,63,4131
2009-10-11,64,4295
2009-10-18,65,4442
2009-10-25,66,4609
2009-11-01,67,4780
2009-11-08,68,4954
2009-11-15,69,5136
2009-11-22,70,5303
2009-11-29,71,5462
2009-12-06,72,5640
2009-12-13,73,5831
2009-12-20,74,5971
2009-12-27,75,6155
2010-01-03,76,6370
2010-01-10,77,6624
2010-01-17,78,6860
2010-01-24,79,7084
2010-01-31,80,7302
2010-02-07,81,7583
2010-02-14,82,7843
2010-02-21,83,8087
2010-02-28,84,8296
2010-03-07,85,8576
2010-03-14,86,8835
2010-03-21,87,9095
2010-03-28,88,9324
2010-04-04,89,9614
2010-04-11,90,9889
2010-04-18,91,10179
2010-04-25,92,10412
2010-05-02,93,10687
2010-05-09,94,10981
2010-05-16,95,11284
2010-05-23,96,11622
2010-05-30,97,11958
2010-06-06,98,12293
2010-06-13,99,12620
2010-06-20,100,12951
2010-06-27,101,13308
2010-07-04,102,13737
2010-07-11,103,14190
2010-07-18,104,14637
2010-07-25,105,15096
2010-08-01,106,15496
2010-08-08,107,15949
2010-08-15,108,16371
2010-08-22,109,16813
2010-08-29,110,17234
2010-09-05,111,17605
2010-09-12,112,17973
2010-09-19,113,18363
2010-09-26,114,18741
2010-10-03,115,19133
2010-10-10,116,19541
2010-10-17,117,19951
2010-10-24,118,20361
2010-10-31,119,20791
2010-11-07,120,21274
2010-11-14,121,21667
2010-11-21,122,22075
2010-11-28,123,22519
2010-12-05,124,23000
2010-12-12,125,23415
2010-12-19,126,23770
2010-12-26,127,24107
2011-01-02,128,24512
2011-01-09,129,25046
2011-01-16,130,25583
2011-01-23,131,26133
2011-01-30,132,26746
2011-02-06,133,27346
2011-02-13,134,27915
2011-02-20,135,28581
2011-02-27,136,29233
2011-03-06,137,29933
2011-03-13,138,30617
2011-03-20,139,31336
2011-03-27,140,32000
2011-04-03,141,32780
2011-04-10,142,33550
2011-04-17,143,34343
2011-04-24,144,35160
2011-05-01,145,35934
2011-05-08,146,36663
2011-05-15,147,37503
2011-05-22,148,38379
2011-05-29,149,39182
2011-06-05,150,39877
2011-06-12,151,40677
2011-06-19,152,41477
2011-06-26,153,42332
2011-07-03,154,43169
2011-07-10,155,44025
2011-07-17,156,44905
2011-07-24,157,45806
2011-07-31,158,46639
2011-08-07,159,47497
2011-08-14,160,48391
2011-08-21,161,49317
2011-08-28,162,50067
2011-09-04,163,50832
2011-09-11,164,51637
2011-09-18,165,52382
2011-09-25,166,53153
2011-10-02,167,53893
2011-10-09,168,54675
2011-10-16,169,55505
2011-10-23,170,56222
2011-10-30,171,57075
2011-11-06,172,57912
2011-11-13,173,58758
2011-11-20,174,59556
2011-11-27,175,60362
2011-12-04,176,61162
2011-12-11,177,61988
2011-12-18,178,62699
2011-12-25,179,63363
2012-01-01,180,64188
2012-01-08,181,65079
2012-01-15,182,65902
2012-01-22,183,66772
2012-01-29,184,67774
2012-02-05,185,68675
2012-02-12,186,69579
2012-02-19,187,70563
2012-02-26,188,71463
2012-03-04,189,72333
2012-03-11,190,73182
2012-03-18,191,74053
2012-03-25,192,74936
2012-04-01,193,75904
2012-04-08,194,76789
2012-04-15,195,77699
2012-04-22,196,78642
2012-04-29,197,79568
2012-05-06,198,80493
2012-05-13,199,81320
2012-05-20,200,82198
2012-05-27,201,83080
2012-06-03,202,83962
2012-06-10,203,84777
2012-06-17,204,85671
2012-06-24,205,86619
2012-07-01,206,87561
2012-07-08,207,88512
2012-07-15,208,89554
2012-07-22,209,90527
2012-07-29,210,91563
2012-08-05,211,92533
2012-08-12,212,93445
2012-08-19,213,94357
2012-08-26,214,95281
2012-09-02,215,96024
2012-09-09,216,96820
2012-09-16,217,97639
2012-09-23,218,98558
2012-09-30,219,99440
2012-10-07,220,100398
2012-10-14,221,101331
2012-10-21,222,102243
2012-10-28,223,103150
2012-11-04,224,104070
2012-11-11,225,104924
2012-11-18,226,105827
2012-11-25,227,106741
2012-12-02,228,107625
2012-12-09,229,108607
2012-12-16,230,109487
2012-12-23,231,110201
2012-12-30,232,110951
2013-01-06,233,111921
2013-01-13,234,112832
2013-01-20,235,113784
2013-01-27,236,114749
2013-02-03,237,115651
2013-02-10,238,116636
2013-02-17,239,117630
2013-02-24,240,118717
2013-03-03,241,119773
2013-03-10,242,120781
2013-03-17,243,121801
2013-03-24,244,122822
2013-03-31,245,123866
2013-04-07,246,124804
2013-04-14,247,125728
2013-04-21,248,126659
2013-04-28,249,127548
2013-05-05,250,128406
2013-05-12,251,129241
2013-05-19,252,130081
2013-05-26,253,130888
2013-06-02,254,131736
2013-06-09,255,132529
2013-06-16,256,133350
2013-06-23,257,134145
2013-06-30,258,134902
2013-07-07,259,135722
2013-07-14,260,136592
2013-07-21,261,137463
2013-07-28,262,138360
2013-08-04,263,139137
2013-08-11,264,139894
2013-08-18,265,140703
2013-08-25,266,141531
2013-09-01,267,142398
2013-09-08,268,143248
2013-09-15,269,144188
2013-09-22,270,145249
2013-09-29,271,146216
2013-10-06,272,147252
2013-10-13,273,148232
2013-10-20,274,149238
2013-10-27,275,150172
2013-11-03,276,151145
2013-11-10,277,152064
2013-11-17,278,153060
2013-11-24,279,154001
2013-12-01,280,154985
2013-12-08,281,155971
2013-12-15,282,156919
2013-12-22,283,157700
2013-12-29,284,158452
2014-01-05,285,159461
2014-01-12,286,160466
2014-01-19,287,161508
2014-01-26,288,162527
2014-02-02,289,163561
2014-02-09,290,164737
2014-02-16,291,165943
2014-02-23,292,167090
2014-03-02,293,168195
2014-03-09,294,169351
2014-03-16,295,170545
2014-03-23,296,171686
2014-03-30,297,172857
2014-04-06,298,173973
2014-04-13,299,175031
2014-04-20,300,176076
2014-04-27,301,177024
2014-05-04,302,178032
2014-05-11,303,178961
2014-05-18,304,179916
2014-05-25,305,180820
2014-06-01,306,181652
2014-06-08,307,182575
2014-06-15,308,183461
2014-06-22,309,184370
2014-06-29,310,185185
2014-07-06,311,186118
2014-07-13,312,187086
2014-07-20,313,188057
2014-07-27,314,188990
2014-08-03,315,189874
2014-08-10,316,190724
2014-08-17,317,191580
2014-08-24,318,192416
2014-08-31,319,193200
2014-09-07,320,194004
2014-09-14,321,194921
2014-09-21,322,195871
2014-09-28,323,196737
2014-10-05,324,197577
2014-10-12,325,198415
2014-10-19,326,199233
2014-10-26,327,199990
2014-11-02,328,200782
2014-11-09,329,201622
2014-11-16,330,202415
2014-11-23,331,203164
2014-11-30,332,203944
2014-12-07,333,204704
2014-12-14,334,205385
2014-12-21,335,205921
2014-12-28,336,206479
2015-01-04,337,207152
2015-01-11,338,207831
2015-01-18,339,208571
2015-01-25,340,209298
2015-02-01,341,210108
2015-02-08,342,210905
2015-02-15,343,211642
2015-02-22,344,212467
2015-03-01,345,213235
2015-03-08,346,214059
2015-03-15,347,214851
2015-03-22,348,215700
2015-03-29,349,216521
2015-04-05,350,217299
2015-04-12,351,218157
2015-04-19,352,219090
2015-04-26,353,219910
2015-05-03,354,220686
2015-05-10,355,221481
2015-05-17,356,222257
2015-05-24,357,223026
2015-05-31,358,223868
2015-06-07,359,224662
